,region,proj_x,proj_y,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
1523,51,1471166.1255423366,1853106.9137323576,29.409438745842344,96.3,3.0,6.9,26.3,61864,18.8,15.020427482437348,0.4297,13.1,4.542383633938176,1.889505031834049,72.63791274366795,5.8,10.3
1524,21,683989.7366846441,1536110.770249331,33.79410906969961,94.2,3.5,2.7,28.5,42273,16.8,25.81043849936916,0.474,11.2,4.550197523261279,1.708421716447861,56.49554655870445,3.9,5.4
1525,21,969662.96211291,1643386.973438582,12.935042975905311,95.2,0.8,2.9,12.8,34819,19.9,13.824362606232295,0.4503,20.6,3.5730512302456248,1.031934179333427,59.04487443392343,1.1,12.4
1526,21,750262.9349654957,1572432.8152626343,35.48939082819986,113.5,22.0,7.9,18.1,43919,12.1,25.69524182933318,0.4601,19.5,4.592881373024065,2.0408163265306145,46.441430044956505,2.9,8.7
1527,21,776867.8386840138,1669209.3010780949,35.77816420320457,95.5,4.4,3.1,22.9,51673,16.7,14.737145928299858,0.4697,16.4,5.348755394160919,1.896831844029245,66.2477968974935,3.0,4.8
1528,21,844605.8734606769,1645364.1969897845,20.24803847127309,99.2,1.2,1.4,10.5,38612,17.2,14.218767859183906,0.4537,23.5,3.939490752387981,1.0848702328298376,60.45913218970737,1.2,5.0
1529,21,734000.0251403643,1672535.309005275,37.50306838823703,93.4,7.3,2.6,18.2,48926,17.2,14.076239935412072,0.4522,21.2,4.587917878540337,1.5419566898685175,59.04783651101724,1.5,4.7
1530,21,938637.5880678208,1766890.415186391,26.825297432686288,98.9,3.0,3.3,13.1,53926,17.0,13.405819873043804,0.4249,14.8,4.002007623095184,1.5048723325521207,67.41787941787942,1.8,8.6
1531,21,741676.7946981533,1618339.1496816245,25.66050198150594,95.4,6.4,2.1,16.5,47170,18.0,13.624230658930976,0.4489,14.5,4.403529508466324,1.4552047979915383,61.99809759893928,1.2,6.7
1532,21,1048663.0994735253,1664062.2160615493,9.98679432155827,98.4,0.3,0.2,13.8,32138,17.0,13.075024309970829,0.4647,16.5,3.6500310558447584,0.8997219041387172,59.011487595327736,0.0,4.6
1533,21,1043295.775429586,1628398.8184488674,16.146961166450126,95.8,0.7,1.6,14.4,41526,16.1,14.51530062793048,0.4832,12.1,4.910666143221336,1.3844894472719529,60.668941095180514,0.8,6.5
1534,21,676579.6293773648,1564998.0680761675,23.43965914325196,95.3,0.9,1.6,19.2,55113,21.7,12.365350089766604,0.4443,17.8,4.516016280839184,1.323788421112437,71.27930992588993,1.0,4.6
1535,21,849807.7441725074,1703201.9927212768,26.28836132020845,102.0,3.8,3.7,19.4,56603,14.0,15.084096231637217,0.4064,12.7,4.466011686266136,2.08362863217576,65.487793557969,1.6,4.4
1536,21,1048062.8629884004,1733211.959883312,28.75703081676305,97.1,2.8,2.8,15.7,45516,15.8,14.62128819394635,0.4132,23.6,4.942711071644044,1.6670561657708194,60.98047598688898,1.1,6.9
1537,21,1034948.7032178908,1765760.3930131805,28.39726434730895,92.6,1.6,1.4,8.9,38149,16.9,14.119949671466514,0.4718,18.2,3.599457517148436,0.9717314487632468,62.59907834101382,0.9,9.0
1538,21,910924.3677564558,1758209.8432679777,39.03646884672319,110.0,3.7,4.0,42.4,99128,12.7,13.082298725120134,0.4385,11.9,5.814289573883432,2.058730493462668,78.77894299657356,3.6,3.5
1539,27,42393.77445130474,2549629.433569091,33.24460218870157,100.1,0.4,1.7,26.0,63819,22.4,12.59829925625783,0.446,18.5,3.955007910248856,2.060831781502181,82.41252302025782,1.3,3.0
1540,27,-943.5944148137802,2549540.3182418235,36.42476884281311,102.3,0.3,2.3,18.8,55466,23.3,10.918281381634374,0.4572,10.7,2.335228847861108,2.326217843459222,79.88631394840402,0.9,5.0
1541,27,-58172.84147820101,2863956.764466184,39.42006269592477,101.3,1.5,0.9,25.9,59643,23.9,11.296682904198564,0.3943,14.9,1.3650010547641465,3.296703296703296,78.89387144992526,2.4,6.3
1542,27,180407.2286871448,2377881.542669131,34.48653249832796,100.5,0.8,6.2,23.0,71080,17.1,12.329155158983074,0.3919,19.8,4.088329762697258,2.2059697942680367,80.04378658797773,2.6,5.6
1543,21,842915.6827353494,1592518.158954271,41.419278751359016,95.9,8.9,5.4,32.2,52270,12.7,23.928116158318574,0.4824,16.5,5.457204628793127,1.9584108688189936,59.57549860616302,9.2,5.5
1544,21,962714.4501747412,1777772.2477108124,20.371057513914657,98.9,0.6,0.4,10.9,48801,17.9,12.939977769544274,0.4906,24.8,3.4110396908221503,1.2096774193548487,65.27096542648643,0.0,6.2
1545,21,1022442.220053404,1654572.4445272936,14.706263779016988,94.1,0.2,0.9,11.4,35720,17.8,13.329369797859693,0.4805,21.1,3.9693985759010895,0.9250931517409744,59.389545974818766,0.1,4.6
1546,21,986723.8679652292,1754833.8688975603,37.291725501270825,97.2,4.6,4.3,28.4,70817,11.9,15.94563447783855,0.4126,25.8,5.257169829525662,2.148531951640764,73.18737991707958,3.6,5.9
1547,21,866166.8376813498,1567544.5368121448,17.793671434763766,99.7,1.0,2.2,16.1,44036,17.3,14.0183346065699,0.4468,21.1,4.086749294475519,1.4418455623197768,59.424980959634425,1.9,7.0
1548,21,1019422.11214471,1749253.1781489814,34.74594138730761,92.1,7.0,6.8,19.4,49637,18.9,14.04427161232426,0.4524,14.5,4.225450330248008,1.6281240277921882,65.32755233385272,5.2,5.8
1549,21,894841.2673618955,1707994.9930502789,25.57260234130736,99.9,1.1,2.0,14.7,63348,15.3,14.692345112322409,0.3926,16.6,5.585503217672137,1.6800114383757505,67.7767907615279,1.6,3.8
1550,21,692613.7838458451,1619084.3613020573,17.479674796747965,104.3,0.8,1.2,13.1,45244,20.2,12.32222222222222,0.4396,17.4,3.191042123366499,1.4144271570014078,60.939520183881626,0.8,9.0
1551,21,603676.5168281739,1522453.765581864,33.01335559265443,100.8,24.0,2.0,13.4,30114,20.1,14.388254486133768,0.4688,17.3,3.2805099872374157,1.0326311441553049,50.722815839094906,0.6,5.3
1552,21,1141062.0736751878,1668852.9447804112,22.80730092069133,96.8,0.5,1.0,14.9,31198,17.6,16.349934469200527,0.469,2.8,3.766699806768024,0.959846424572064,51.44009216589862,0.6,6.1
1553,21,1076456.2505169222,1726625.548559123,24.501796798431894,112.7,0.2,1.1,11.2,39325,20.2,12.695949092037866,0.4048,24.6,3.4385504282812587,1.3217279174726038,61.12315270935961,0.6,3.5
1554,21,777489.7540956424,1611204.330920744,25.242165242165235,97.0,4.5,1.5,12.6,43590,18.6,15.456689606151658,0.4383,16.2,4.165224501667238,1.3282732447817858,58.480950228104064,1.7,5.8
1555,21,1119522.738276867,1653512.7317101352,22.449369507069164,98.0,1.9,1.0,14.4,33640,16.3,13.427734375,0.5209,3.1,4.35529685946197,1.3011502922873897,51.83013243414945,1.3,5.2
1556,21,1088547.7836791645,1705313.0035492538,28.57629427792916,100.0,0.1,0.4,8.7,24623,19.1,12.21035104759262,0.468,13.0,3.47741779604151,1.4434373950990231,53.83086375135526,0.2,2.3
1557,21,1077807.0917619618,1638405.2279078972,11.068193926478424,110.1,3.9,2.6,9.8,26840,14.8,14.822270227808325,0.4814,10.0,3.7637004029106778,1.080368906455864,47.777917663351374,1.0,7.1
1558,21,1087481.1329263044,1591200.8312974,18.01792728371437,96.7,2.8,1.1,9.2,26272,18.6,14.6579075062521,0.4862,13.6,4.300547221880454,1.144962166467545,47.73991159275632,0.4,5.3
1559,21,936231.9732813257,1579167.650960426,15.501983521513582,94.5,2.1,1.4,13.3,35344,21.5,11.811258772584742,0.4616,26.7,3.066839014195152,0.9670595346025992,63.92967542503863,1.2,10.0
1560,21,649635.099735488,1544854.117666221,21.22875037280048,97.0,4.5,6.7,17.4,44043,18.2,14.526954467353956,0.4863,16.0,4.203255963142285,1.486661182277582,61.56573330439187,2.8,5.7
1561,21,1071382.9681868586,1686725.4335258778,17.532467532467532,111.3,0.8,0.4,8.3,25275,17.4,13.675337886935036,0.5105,9.5,3.4846262059831297,1.5419330575404344,49.06809374423325,0.8,2.7
1562,21,817915.2419781392,1614099.81129186,17.86719655572115,101.2,0.6,3.3,13.9,41763,18.1,13.154183641491697,0.4497,22.4,3.386693773598296,1.3557660895132329,63.36818134768657,2.0,7.5
1563,21,856673.0449578714,1618217.735310761,20.264244426094137,101.6,1.5,0.7,10.3,43401,20.2,14.565826330532214,0.424,16.2,3.6732487858722793,1.2396020225085569,62.16791725816264,0.2,6.3
1564,21,1006335.5996441274,1774225.0053280753,27.478818410808334,97.5,1.7,2.4,14.6,48438,17.4,13.465441726311292,0.4465,28.1,4.103492664813739,1.3441771151022297,61.93941090044077,0.9,6.3
1565,21,1023609.9048642227,1804246.5647836127,19.056693663649355,101.5,0.4,0.8,13.2,49158,16.1,13.389524382901865,0.4398,17.2,3.677946407680252,1.0838831291234752,67.37577393237022,0.4,5.0
1566,21,916788.4492313324,1691811.3494984438,31.40098728758027,99.7,5.1,2.2,18.0,60127,15.3,14.784227820372395,0.4693,25.7,4.679800387511262,1.522908152290814,67.4315386400557,1.0,4.5
1567,21,985206.808761638,1586423.669881854,18.61993428258488,99.1,2.0,3.3,12.3,34914,20.1,13.19478243940426,0.5368,24.7,3.7479285570969294,1.1904761904761971,58.17907064601435,2.2,10.3
1568,21,937020.2350592562,1665642.5884831783,30.809281267685343,102.9,7.3,2.7,12.6,40107,16.5,14.789025150696324,0.4515,32.8,4.0169264342405,1.041666666666674,62.0,1.3,4.7
1569,21,717426.9267412889,1559753.2344135663,24.60840890354493,99.2,7.4,2.2,16.6,50536,22.2,11.627102221607034,0.4519,15.3,3.402218365607229,1.3152542372881326,65.82470546233488,1.3,8.0
1570,21,965313.8887717726,1828834.0162438345,31.80282461800694,98.6,2.9,4.2,32.1,78327,12.9,14.046017428527753,0.4166,14.4,6.232025040249201,1.8595133899899865,72.51253614633988,5.7,4.3
1571,21,992609.0675481324,1708225.3915130408,33.38269103378405,93.5,4.6,3.5,29.5,58245,14.7,16.09217076482124,0.4954,10.1,5.717241661049221,2.239914669917331,67.48155574406827,5.0,5.8
1572,21,1069420.1525227171,1606905.1536324448,16.105439585555388,95.3,0.8,1.2,14.2,30181,17.1,16.221903395504544,0.5238,11.1,4.3977654142412055,1.107511489489943,55.848691407893625,1.5,5.2
1573,21,1153289.8230696137,1644238.919086415,19.933518005540165,94.8,0.4,0.8,12.1,29886,18.5,12.684458398744116,0.5207,4.8,4.190515768864383,1.2041598248494825,52.4547803617571,0.4,4.8
1574,21,671500.6127484449,1601262.2136371126,18.973530006061832,98.4,0.5,2.0,11.8,50839,21.0,11.748781808337846,0.4749,9.3,3.2946101124884333,1.0793523885668566,68.44985634149678,0.3,4.0
1575,21,1187768.6540694402,1688454.5736574146,19.338928443578222,94.3,0.9,1.0,13.0,34856,18.1,14.22760811469486,0.509,7.4,4.323082966328534,0.8948281299274718,53.95495246400238,0.7,6.1
1576,21,935100.837764113,1740190.898814867,34.91569390402075,94.2,6.9,9.6,24.9,67056,15.3,14.561014263074483,0.4546,18.8,4.810897052152939,1.7500637159119867,68.40423059042305,5.8,7.7
1577,21,955347.7559378068,1718642.3439761244,25.73823438941864,96.0,2.8,1.8,20.2,55334,15.4,13.499040564059086,0.4075,17.7,4.699177473512833,1.782477341389721,78.29686575990537,1.1,3.5
1578,21,833615.7469022268,1679423.835879082,23.38075813351905,101.7,1.8,1.6,11.9,47190,19.3,12.737906423473431,0.4372,23.7,3.5393136862854138,1.4317936648033711,65.91467356173239,0.8,7.1
1579,21,962148.32403222,1745968.1627770842,49.51076320939335,94.3,9.4,3.4,29.9,56274,17.0,15.905717508757348,0.4104,10.8,5.468210784913167,1.953259910203769,67.34113755588288,4.2,8.4
1580,21,1016342.2843625433,1582940.6853356096,11.347628736891537,120.0,5.7,2.5,7.2,28105,15.3,15.13884912682508,0.4873,14.8,3.700242884283819,0.7148407148407143,47.85098155859608,0.5,4.6
1581,21,1020933.6181050122,1694468.4041040724,36.28910162345981,94.9,4.1,2.5,30.8,50060,13.4,24.48514349904187,0.4676,13.2,5.317539526490993,2.2094162130150585,62.29143019296254,2.9,5.0
1582,21,912602.7737845985,1599531.7119765377,19.76084312930685,99.2,1.6,0.8,13.0,37386,18.8,12.783977680350736,0.4406,25.5,3.540215868691599,1.556264964086196,65.13320337881741,0.8,5.9
1583,21,1076743.5552875963,1667665.4561227467,11.452810180275714,83.3,5.5,0.0,16.2,30284,19.0,14.948221521837011,0.5092,6.5,3.110652953510859,0.4749340369393118,53.4706546275395,0.3,3.5
1584,21,831724.0096984701,1563089.1984040958,31.28719803944451,97.0,10.3,2.4,14.2,48623,16.4,14.733542319749215,0.4271,25.3,4.343949094998203,1.8666972056802456,64.13043478260869,1.2,5.4
1585,21,1028640.5058984506,1723747.2976025585,33.70193657030592,95.4,4.7,2.9,20.1,54953,17.5,13.794445525562256,0.4544,17.8,4.945369231321868,1.726610767872916,65.80752895052093,1.6,4.4
1586,21,778245.0830032194,1568489.208568113,22.84302546560243,97.7,8.2,4.0,13.2,44005,15.6,13.583955829814876,0.4911,20.5,3.4867698446877515,1.6632405157914418,60.9314506946026,2.5,15.2
1587,21,935417.202345853,1791302.6385042048,27.420147420147423,105.0,3.2,6.8,8.2,43524,15.1,14.450379533314592,0.4884,26.1,4.358435201805554,1.5719467956469169,53.62469199844379,2.6,9.3
1588,21,959132.8271830918,1575112.2671215583,12.348965799713293,99.9,0.4,2.8,10.3,32184,19.1,13.244383400372806,0.5177,22.1,3.9051637127441943,0.9935117599351172,63.28756576414732,1.1,8.6
1589,21,956850.0501991968,1803859.0240015653,21.763304209690236,105.8,2.0,5.3,11.6,52167,13.7,15.1882797298844,0.3889,22.1,4.432487754098795,1.87061574434918,60.02807236431691,2.4,8.7
1590,22,396189.0012445845,1047126.1810079636,32.801057770545164,94.9,36.1,2.2,13.2,34029,17.2,15.385749385749389,0.4903,7.2,3.58348087539203,1.0865191146881337,64.05051871898962,0.5,13.2
1591,27,10313.834050844314,2414209.02675868,31.132423459977865,103.2,0.7,4.7,17.2,59210,20.2,12.410841654778888,0.4057,11.0,2.555425418743686,1.9175108538350136,74.19138370688498,2.1,4.2
1592,27,14506.60445024577,2703719.4229675937,49.33451641526175,102.8,0.5,4.3,13.2,44688,17.5,12.815851663333936,0.442,5.7,2.2453571217446515,2.170138888888895,61.37453383058072,0.7,14.0
1593,27,241603.72346914612,2505506.3841014835,35.00978589644742,108.5,1.3,2.2,21.5,83464,14.9,13.280303715086324,0.3569,16.2,4.828418030445918,2.4529939253688293,81.7682955674346,1.9,3.6
1594,27,59262.96812188352,2379541.3652089355,28.981048486340143,102.0,0.8,3.5,19.1,55404,21.1,12.33864098027652,0.4099,13.1,2.851006874065463,1.9072911636890288,72.53305314771036,2.4,6.6
1595,27,85382.91372683737,2565150.1999065094,25.20131911956438,105.8,0.7,6.0,15.1,53585,20.9,11.941700008165268,0.406,20.8,3.219335590201572,1.6444142717055077,73.46226310539731,3.6,8.8
1596,27,80104.58554291882,2775541.399851712,48.386550351486406,99.4,1.6,2.4,29.2,49160,15.6,19.78320367217637,0.4506,6.4,2.719012395689361,2.3771135640167085,70.23927057320401,1.5,8.8
1597,27,154394.52340925662,2339746.614939602,52.28031145717465,100.4,3.9,3.6,34.8,57429,13.4,29.05456995284078,0.4349,13.5,4.467894216773226,2.746109677956227,69.95711485844024,5.2,3.8
1598,27,361794.6825227644,2306245.648024427,43.380709752391176,100.9,1.3,1.1,24.8,60382,20.8,11.470398970398971,0.399,12.6,3.489628442665992,2.211538461538465,78.58762107577111,0.7,4.5
1599,27,-13670.596487971516,2445267.016676737,36.38651233014596,100.5,0.9,2.3,18.8,53071,26.7,10.150319988093466,0.4409,11.5,2.156887962048997,1.6336633663366351,75.68377669539153,2.7,2.5
1600,27,81488.49600809105,2863408.470204533,28.252631578947373,114.0,0.1,0.1,16.7,49967,23.5,9.360912224874037,0.3858,25.5,0.7507189478900091,1.370431893687718,81.24156545209176,0.7,2.9
1601,27,22525.21423602302,2602217.7766008307,33.441467643604234,101.6,1.5,3.5,24.9,58682,23.3,11.494114614657612,0.4335,14.8,3.264034309684465,1.761037391137121,81.1210162692222,2.6,4.8
1602,27,192742.03128512093,2339220.362193884,34.54545454545455,92.5,2.4,6.0,21.4,56762,17.4,13.900747065101388,0.4386,21.3,3.768712569696192,2.5892771200307974,74.13830014986085,3.6,3.2
1603,27,267283.5587387183,2738883.574134163,58.004986249261066,100.5,1.6,1.7,29.3,55646,18.8,18.49628802707263,0.4454,7.3,3.387292375848526,2.350854590022672,74.8594010295978,2.5,3.5
1604,27,215886.39911455184,2479247.586796829,49.02597244831021,100.2,6.2,4.6,30.5,82175,13.5,14.117794851150451,0.3908,16.6,6.664278883606253,2.527802512172478,82.47730362360736,8.8,3.9
1605,27,108322.71731946572,2507910.090497242,38.48354619860451,101.2,6.4,3.4,27.5,62789,14.6,21.342109913412266,0.4312,13.7,4.737001476156605,2.3539812577356045,72.61405460926133,6.8,3.6
1606,27,232187.4745345354,2412779.4297820204,57.13799830331556,97.3,6.3,7.1,42.2,86036,13.6,14.119486633147709,0.4122,11.0,6.575622781887708,2.465501660572184,86.98099252768537,9.7,3.5
1607,27,12819.852545672618,2380434.900828386,36.739871561087774,99.2,3.5,6.9,26.1,57730,15.5,16.872427983539094,0.4417,13.1,3.573474899308472,2.171721088963008,70.4381555944056,8.0,6.0
1608,27,-27591.03323742772,2817756.36562603,25.81738437001595,102.1,0.4,4.5,19.1,60118,21.0,12.505335040546308,0.3895,15.2,1.6427543427432545,1.897124975552522,71.2811933640039,1.6,4.1
1609,27,83234.86453301401,2415799.052218188,31.344970488509357,103.6,0.4,8.6,15.2,59028,20.5,12.196287196287196,0.4259,16.7,2.6971028186291925,2.030019685039364,73.99180700955849,3.1,5.5
1610,27,245195.9262000488,2454050.222953746,54.72629182036346,97.9,4.6,4.2,44.3,96671,14.4,13.322367135790696,0.4198,14.5,6.4065716161776045,2.312544218339674,89.15652345900754,6.9,3.0
1611,27,411835.9346609805,2779321.923382068,67.47769667477698,98.0,0.1,2.3,40.4,57432,27.3,11.104910714285712,0.4027,2.0,1.2024215242806404,2.811350499211768,86.87514266149282,4.9,6.6
1612,29,325312.63236434833,1907788.601596009,18.61993428258489,100.4,0.5,1.1,17.2,40000,21.5,13.098555865214086,0.4846,9.7,2.05226367029976,1.5102481121898603,62.34028244788165,0.9,20.8
1613,29,388825.5592773063,1777588.1200716663,21.293848052176976,99.3,1.5,2.0,14.0,46757,20.4,11.882998171846436,0.4116,16.7,3.057146329740723,1.715176715176714,65.08061788251213,0.9,9.2
1614,29,534541.1362144701,1551612.102680762,13.673607456964596,94.5,1.5,1.7,13.3,41062,19.7,13.718214930047314,0.4369,14.1,3.5676974156807693,0.9161328765082688,59.04393333040151,0.4,11.2
1615,29,355627.83188567363,1806918.9210296252,25.910310463779226,85.6,5.7,3.1,14.7,44261,17.3,14.76368741226018,0.4513,18.7,3.604639545572945,2.064564564564564,54.58457125294539,1.7,10.8
1616,29,233499.72407158572,1582936.902642525,39.7035285296111,94.7,3.3,3.7,30.5,46086,16.1,21.255470119686912,0.4692,8.8,6.057568698154826,2.1875881523272134,62.990866768541885,3.0,10.7
1617,29,193337.9889862808,1669271.0460076116,20.08130081300813,98.7,0.7,1.3,13.9,38870,27.2,10.704375667022411,0.4196,11.0,2.5913534563273752,1.0856453558504175,66.15241388482511,1.1,12.4
1618,29,292432.8491734721,1945012.796472245,18.847902981303687,96.5,0.5,1.7,12.6,42694,19.3,14.29198682766191,0.4412,17.5,2.692221641536455,1.1982026959560632,59.75536992840096,0.9,15.1
1619,29,281169.41321926744,1670652.8844164452,23.06750469349441,97.3,0.8,2.7,21.1,53478,27.7,10.6981040777724,0.4508,7.2,4.161902499875406,1.2493954538126628,67.52483331065451,2.1,13.1
1620,29,473151.37168213545,1705633.4646574417,32.75144236224459,98.6,0.9,2.0,20.4,65454,14.5,13.851690771642012,0.3916,11.7,5.819429112246471,1.815953654188951,68.63394406375907,1.9,8.1
1621,29,562259.7382804722,1524102.4200773777,24.29464906184851,91.5,15.4,1.9,12.1,38679,18.5,13.62756264236902,0.4366,17.6,3.22744033869386,0.7586206896551762,54.14488424197162,0.6,15.1
1622,29,381280.7543750338,1843023.482992838,21.514015354401003,103.1,1.3,1.3,14.9,55377,20.9,12.106703146374832,0.4127,17.5,3.049344430484298,1.0773578240904191,70.58970203216558,0.8,8.3
1623,30,-738426.992508376,2622004.726173016,26.473159643294288,99.5,0.6,3.4,24.6,52965,19.1,14.41725637309234,0.4489,2.6,1.128697746541291,2.406143344709899,64.14185639229422,1.0,5.8
1624,30,-752641.2663852283,2527759.765516028,13.701067615658364,101.9,0.0,3.2,24.4,54427,27.4,14.125700062227756,0.4086,0.8,-0.7178505091930547,1.056338028169013,85.47780285929271,1.2,6.8
1625,30,-674308.8086389133,2842704.1221772963,48.89912954429083,97.0,0.2,4.0,17.4,43194,11.1,16.0,0.4745,0.9,1.550314163342349,2.7632561613144144,54.63819368879217,1.4,27.7
1626,30,-1116013.2072660206,2928360.997932448,23.27102803738317,90.2,0.0,1.2,15.2,44875,25.1,8.209272649936198,0.5778,0.4,0.479482359389169,1.2003693444136654,59.57095709570957,0.6,8.6
1627,30,-645388.0486344801,2783805.540634972,15.418502202643174,104.0,0.0,5.4,18.9,67205,14.7,14.778105187963211,0.409,4.4,1.6723315109189067,2.1214211797171423,70.629796564746,2.1,9.8
1628,30,-1163782.5967378272,2946579.046292636,22.63693650024237,125.2,0.5,4.0,15.2,50721,16.9,13.246116107931314,0.4724,0.2,0.9232569750291976,2.642756016989156,53.863751906456535,3.4,8.0
1629,30,-708620.3192227654,2900110.875293683,19.61770623742455,114.9,0.0,2.7,24.0,57440,24.5,6.820809248554911,0.4373,0.8,0.1937804567529894,1.972386587771202,76.2979683972912,3.0,4.4
1630,30,-1085163.4812568836,2754262.6051655537,20.91254752851711,119.6,0.0,3.6,26.6,43661,22.7,7.778915046059367,0.4657,0.5,0.0435727412759883,2.157738095238093,86.54217643271089,0.2,8.1
1631,30,-1315691.8607518403,2682093.197889296,53.95956192080875,111.3,0.7,3.5,20.4,41820,22.8,13.112233692071165,0.4451,4.5,2.5086065403114777,2.923737476998567,64.44005270092227,1.5,7.5
1632,30,-739810.821453542,2777054.4276056685,13.95139513951395,101.6,0.0,3.7,17.2,49701,25.1,12.178770949720668,0.4408,2.6,-0.4042263502870996,1.507092198581561,83.00220750551877,1.2,6.7
1633,30,-827610.0132806604,2628767.607808655,32.537313432835816,99.6,0.2,5.2,17.8,57992,14.8,13.909527972027972,0.4245,0.9,0.5998348348273057,2.332361516034976,58.81527669524552,1.8,18.8
1634,30,-676190.3442597606,2728761.094058123,20.38135593220339,111.8,0.8,3.1,22.2,58596,18.6,15.33769546412332,0.4262,2.7,1.3306326930408814,2.1761658031088094,68.64418836249823,1.7,4.1
1635,30,-1190759.958062875,2690925.668363208,20.83333333333333,104.3,0.1,2.8,27.1,60594,23.4,11.2363330529857,0.4298,8.9,1.5661042411812154,2.1723212106419365,86.27079385133712,1.0,7.2
1636,30,-890702.1713322545,2862306.4195678467,17.687074829931973,105.1,0.0,2.8,17.2,46212,22.3,11.209222467500618,0.4364,0.3,-0.2456990761476149,1.2594458438287104,76.7396907216495,1.3,16.2
1637,31,-327464.1148168412,2108057.9886262235,11.111111111111114,103.8,0.0,0.0,23.0,51094,27.7,6.498951781970649,0.3334,5.5,-0.4022488975805618,0.6309148264984299,84.98659517426273,0.0,5.5
1638,31,-527298.581723384,2029074.7759638336,13.932806324110672,91.5,0.2,8.5,15.9,47287,23.5,11.632987438558164,0.3795,5.2,1.4246153602104945,1.9379844961240345,71.17241379310344,1.6,15.1
1639,31,-370887.4385664958,2071163.779679178,8.539325842696629,118.6,0.0,4.7,19.6,52708,20.1,7.766990291262134,0.362,8.6,0.4815934844930567,1.1111111111111072,70.20280811232449,4.9,8.5
1640,31,-134640.60535977775,1907850.1102307683,21.282401091405188,101.1,0.5,2.6,18.8,51821,25.4,10.698042317579592,0.4085,12.9,2.1730345141532355,1.6107382550335614,76.64609053497942,0.8,4.9
1641,31,-210085.37995696304,1948506.422721896,29.46565953280179,100.7,0.6,10.3,24.3,53023,17.7,16.921518346155064,0.4435,15.3,4.024957223161633,2.0819065881386045,63.41802388707927,6.2,7.5
1642,31,-170749.05227028026,2079955.629547431,15.831218274111672,97.9,0.3,2.2,21.1,54979,22.2,12.18033718507293,0.4372,12.2,2.037637335788269,2.0205160087037544,79.74714923153198,1.0,6.2
1643,22,422545.0512487744,793510.0674183127,31.67554988364237,96.9,29.1,3.0,14.5,48656,14.7,16.090969999255563,0.4713,9.5,4.187002755762216,1.4646053702196848,67.46681305519513,1.8,11.1
1644,22,267749.7183112433,896459.442755713,17.042046456924428,112.3,14.7,9.3,17.5,49141,11.7,24.100632477943844,0.4534,5.4,3.6145070307747087,1.5230484132499391,47.21515872364859,4.0,8.9
1645,22,316455.2309844196,991183.8945573502,25.04057124310289,114.0,31.7,2.0,13.9,38353,18.3,14.867602878502062,0.4908,12.9,2.7054720269149675,1.0120481927710867,55.24003904516817,1.1,10.8
1646,22,469392.836298993,841263.8849535573,56.65622533664711,91.7,46.1,4.2,34.9,54948,13.7,21.674632630480684,0.5052,7.7,6.849255056147019,2.0102602530478197,63.30356409811989,5.7,8.5
1647,22,231154.75913142745,946067.8799742768,16.474731131626534,97.7,16.0,3.9,13.3,40336,20.1,13.455045642115795,0.4771,9.9,3.1617183619924485,0.8399395998490045,58.52526926263463,1.4,11.9
1648,22,303283.30506720487,846992.88031944,21.772361082420986,131.3,18.9,6.2,11.3,46446,14.7,14.848934343040051,0.4525,10.0,3.5066272427065988,1.3047910295616694,51.86360031720857,4.4,8.5
1649,22,445284.244097707,1043616.376510114,57.89703315881326,99.2,63.7,2.1,12.8,30350,13.9,17.866619494073948,0.5173,5.9,2.8540117582081246,1.841541755888653,54.37820214252446,0.8,11.0
1650,22,306022.3694451708,804273.4101922303,21.926047433531547,97.9,16.5,2.5,16.9,42105,16.1,14.840494895200536,0.4987,8.3,3.865478778456691,1.4149989892864312,63.5235200958781,0.9,8.1
1651,22,501175.5324644768,785999.3678184717,52.23042362002568,90.3,49.6,1.7,16.3,51603,16.7,15.186784306363808,0.4592,20.4,4.4162743522603245,1.0007942811755377,77.4673886290918,0.9,9.2
1652,22,325174.69254618743,953085.7759757856,12.475738624110416,129.9,16.2,5.0,8.5,42505,14.7,15.989256938227394,0.4394,11.8,3.5167193335453275,1.2563884156729044,54.687318038896,2.9,8.5
1653,22,436520.864574428,877684.005301664,37.29913975004058,177.8,44.5,1.2,24.2,59637,14.1,15.141301529686285,0.4549,6.3,3.589868103337813,1.7070835992342048,49.35821718245531,1.9,7.5
1654,22,568861.8160275806,758248.9432520297,44.36211441714892,94.0,27.0,14.5,26.8,54032,16.6,15.033689778084398,0.4658,5.2,6.643920332145137,1.7069884841508731,62.51669947400691,13.0,11.4
1655,1,815200.2446523714,981051.8006466428,42.02037351443124,91.4,42.4,0.4,13.5,30441,19.3,14.315937940761636,0.5495,18.4,3.022993674669715,0.618672665916753,64.72515471423371,0.5,11.4
1656,1,790290.8064817975,1309539.3649576474,22.4250818433644,93.3,10.6,2.2,12.6,44886,18.1,13.86956258696836,0.4409,24.9,3.834218036727221,0.9169733641070432,62.4892804241054,0.9,9.1
1657,1,991514.2279038936,1114384.115748513,39.753998944078994,97.3,22.9,3.7,35.3,51463,11.6,26.18769857029388,0.5026,13.3,5.56704752096219,1.9146524094109107,58.8047933367352,5.6,7.8
