algorithm,pattern,dataset_id,ssr,randi,nmi,mae,time
2kmodels (initial),Arbitrary,112,72.10299829926346,0.9497846153846153,0.8344632036209575,0.17859731182090044,2.666745185852051
2kmodels (initial),Arbitrary,113,59.063044102008945,0.9323897435897436,0.7992040306782325,0.20265591959862614,2.5625176429748535
2kmodels (initial),Arbitrary,114,67.37910743998033,0.9049230769230769,0.8024415865993134,0.2493121935328594,2.6279685497283936
2kmodels (initial),Arbitrary,115,74.15787110094752,0.9452820512820512,0.8107818174845784,0.16712989082535387,2.2857000827789307
2kmodels (initial),Arbitrary,116,100.95966173436136,0.9582153846153846,0.8549170524349571,0.1915708944724724,1.9773812294006348
2kmodels (initial),Arbitrary,117,61.36619652772074,0.9660358974358975,0.8832531699442838,0.12741900057332126,2.071845531463623
2kmodels (initial),Arbitrary,118,90.2610957431602,0.8974410256410257,0.7647874478638569,0.31965697297703993,2.3438830375671387
2kmodels (initial),Arbitrary,119,143.2513817889454,0.8882666666666666,0.7217794879887444,0.33788427221878103,3.457068681716919
2kmodels (initial),Arbitrary,120,67.96232311224125,0.9253230769230769,0.7952572688128984,0.22950051512155265,2.0953972339630127
2kmodels (initial),Arbitrary,121,97.5659985733295,0.9384820512820513,0.8003272288446415,0.23388286932847818,2.4167938232421875
2kmodels (initial),Arbitrary,122,76.9483032913956,0.9435948717948718,0.8085308100747389,0.16082232364481672,1.5882890224456787
2kmodels (initial),Arbitrary,123,53.32022535000161,0.9429948717948718,0.8172765753627104,0.18225679106061396,2.7501955032348633
2kmodels (initial),Arbitrary,124,86.53869502716427,0.9104923076923077,0.784426680725416,0.3107779099312873,2.399763345718384
2kmodels (initial),Arbitrary,125,92.64206417701615,0.9623333333333334,0.8613515233829465,0.15409837791352043,2.0236587524414062
2kmodels (initial),Arbitrary,126,130.34342389150953,0.8684307692307692,0.7088693246635502,0.41380997419858906,3.3672049045562744
2kmodels (initial),Arbitrary,127,84.80258786759751,0.8791794871794871,0.7183713955354295,0.34494811489370875,2.5943806171417236
2kmodels (initial),Arbitrary,128,79.20946587251323,0.9524923076923076,0.832392316327201,0.18292916401863588,2.543391704559326
2kmodels (initial),Arbitrary,129,141.8853227570471,0.9258410256410257,0.7727450881464197,0.28071538557542897,2.5459096431732178
2kmodels (initial),Arbitrary,130,79.97244400111293,0.9513846153846154,0.8218369478047334,0.16908651736991331,1.9670312404632568
2kmodels (initial),Arbitrary,131,90.88416260472897,0.8556564102564103,0.6820738575389563,0.3867235425977639,2.9121134281158447
2kmodels (initial),Arbitrary,132,126.00095150496175,0.8506153846153847,0.7054603311279367,0.36165382894430803,1.83709716796875
2kmodels (initial),Arbitrary,133,91.52721079195632,0.8797641025641025,0.7020224325337997,0.395656522514927,2.01723051071167
2kmodels (initial),Arbitrary,134,85.55541467020268,0.9190923076923077,0.7806587957483954,0.20397186014020377,1.5270805358886719
2kmodels (initial),Arbitrary,135,123.94500635127142,0.9186153846153846,0.7738925056760606,0.26123278830851093,2.339012861251831
2kmodels (initial),Arbitrary,136,76.74664674548883,0.9433435897435898,0.8011908015293111,0.2110139588574154,3.808716058731079
2kmodels (initial),Arbitrary,137,120.58415188881214,0.9367589743589744,0.8074128458632509,0.22768665577680994,1.7884798049926758
2kmodels (initial),Arbitrary,138,82.43667620588637,0.9580102564102564,0.8600346913423584,0.1793755331992672,1.610625982284546
2kmodels (initial),Arbitrary,139,98.36302347400868,0.9210153846153846,0.7669176025283199,0.3466666033882541,2.076380968093872
2kmodels (initial),Arbitrary,140,71.16255526899343,0.9220102564102564,0.757155757656582,0.23835701174159946,5.722785472869873
2kmodels (initial),Arbitrary,141,83.4671567341151,0.8085384615384615,0.6266371551143587,0.38074246530603734,3.022641897201538
2kmodels (initial),Arbitrary,142,89.34214548027472,0.8656410256410256,0.6841461531309128,0.3777500539398726,3.820380687713623
2kmodels (initial),Arbitrary,143,104.61090359136078,0.9410564102564103,0.8188669497642543,0.2928406442145839,3.22808575630188
2kmodels (initial),Arbitrary,144,89.66687138904088,0.8366,0.6851180134122289,0.4376366703890588,2.0572822093963623
2kmodels (initial),Arbitrary,145,99.38042688543317,0.8795076923076923,0.6820929921572125,0.45666803342814344,3.664337158203125
2kmodels (initial),Arbitrary,146,92.34412520569074,0.9133692307692308,0.734403892459898,0.24261036173225003,2.138976573944092
2kmodels (initial),Arbitrary,147,84.65353640215044,0.9523230769230769,0.8404334062601789,0.16376512064095608,1.8369967937469482
2kmodels (initial),Arbitrary,148,98.58944533996045,0.9156923076923077,0.7664411239606106,0.27819132943594793,2.298530340194702
2kmodels (initial),Arbitrary,149,84.27839244898053,0.9467589743589744,0.8185491717329695,0.22405472574716404,1.8299548625946045
OpenEvolve_NoGeoKnow,Rectangular,1,82.68713025256855,0.9127179487179488,0.7724149337200136,0.24352797280582436,4.452341794967651
OpenEvolve_NoGeoKnow,Rectangular,2,69.99207182026115,0.9574358974358974,0.8634933644008488,0.10436893677882202,1.2871246337890625
OpenEvolve_NoGeoKnow,Rectangular,3,126.30587792266941,0.9222102564102564,0.7839975668712735,0.25669892022282575,1.2370543479919434
