algorithm,pattern,dataset_id,ssr,randi,nmi,mae,time
AZP,Rectangular,32,250.0644571270034,0.7328666666666667,0.21486069007308725,1.0642712417422409,2.619663953781128
AZP,Rectangular,33,442.04710112912176,0.7474153846153846,0.39848675653553456,0.7133171337448557,1.2122576236724854
AZP,Rectangular,34,114.7041716451418,0.8344461538461538,0.5950944730349894,0.46812755544153933,1.5342037677764893
AZP,Rectangular,35,409.8375085500585,0.7658,0.37803158804212333,0.9826236196586913,2.535390615463257
AZP,Rectangular,36,188.88205893954049,0.8364051282051282,0.5727801457500016,0.4289697384112328,2.036292314529419
AZP,Rectangular,37,197.51603546141445,0.7947076923076923,0.4432769048366575,0.6316147701757644,1.4383108615875244
AZP,Rectangular,38,241.42308275894808,0.7897076923076923,0.40172007195319376,0.8842703702003061,2.197801113128662
AZP,Rectangular,39,123.73301190969855,0.8591128205128206,0.622501787049935,0.46154224699884616,2.6183488368988037
AZP,Rectangular,40,377.69940546629766,0.7784153846153846,0.40401290138226037,0.645620821954547,1.5683989524841309
AZP,Rectangular,41,179.1328195793889,0.8935487179487179,0.7105588630799663,0.344716564233727,2.039229154586792
AZP,Rectangular,42,256.22493654119216,0.8149128205128205,0.5217360644094243,0.682775897694521,1.3478047847747803
AZP,Rectangular,43,270.6748923247086,0.7996461538461539,0.49422732523083496,0.7769927413586792,2.239635944366455
AZP,Rectangular,44,339.74906542032505,0.7896358974358975,0.43674532821420203,0.9596380171905011,2.251673936843872
AZP,Rectangular,45,293.8576073651544,0.7766,0.47838983227900894,0.8771044595397941,3.032179594039917
AZP,Rectangular,46,257.98994234597444,0.9061948717948718,0.7349731072330825,0.44365868795934804,2.8273119926452637
AZP,Rectangular,47,192.39773982117094,0.8179692307692308,0.5383806235697358,0.7919659460767483,0.9016270637512207
AZP,Rectangular,48,111.56782220635168,0.8246923076923077,0.5463106320109881,0.5338249235628413,1.2944111824035645
AZP,Rectangular,49,287.6784768923619,0.8198307692307693,0.5008583493146566,0.651241201369764,2.604306221008301
AZP,Voronoi,53,352.67943669522884,0.8792307692307693,0.6779736014890841,0.39173725945987975,1.8891956806182861
AZP,Voronoi,54,233.91530891275735,0.8485384615384616,0.630324748203649,0.4959693983326726,1.8862857818603516
AZP,Voronoi,55,148.3061605805003,0.7970871794871794,0.5991884741324056,0.3656235767248189,2.0857350826263428
AZP,Voronoi,56,345.8161458094184,0.7850871794871794,0.484286342321007,0.7840892391696568,1.1622707843780518
AZP,Voronoi,57,151.4900703249122,0.8844512820512821,0.6962998978898401,0.36910550786804913,1.0778844356536865
AZP,Voronoi,58,179.74939856596237,0.8030102564102564,0.5592282203380768,0.6166860695272871,0.8070852756500244
AZP,Voronoi,59,132.0823477874195,0.8299948717948717,0.6542218784146274,0.44722581212119183,2.4570717811584473
AZP,Voronoi,60,264.352716969648,0.7825128205128206,0.5351744055231425,0.9059385879778247,1.0303497314453125
AZP,Voronoi,61,295.54395032564196,0.8021179487179487,0.5049629232779015,0.6471153282875151,0.7675631046295166
AZP,Voronoi,62,143.13523210106936,0.8251692307692308,0.6233715585298073,0.5207364303901475,1.1954960823059082
AZP,Voronoi,63,113.13893568911041,0.8339025641025641,0.6431885557583291,0.44711351342700645,1.3103694915771484
AZP,Voronoi,64,270.35174391339723,0.803876923076923,0.5498644479196482,0.6356613437005894,0.8190696239471436
AZP,Voronoi,65,249.50052779868207,0.855025641025641,0.6208720038591581,0.56326905641327,1.4844489097595215
AZP,Voronoi,66,194.12238612740802,0.815974358974359,0.573546015795753,0.5803730097979066,1.2499449253082275
AZP,Voronoi,67,235.9533560989811,0.8643076923076923,0.6955788595678446,0.33815079156986233,1.3403258323669434
AZP,Voronoi,68,203.7232419254157,0.7249435897435897,0.3860242466593025,0.7726784806864077,1.4703867435455322
AZP,Voronoi,69,106.74597346694031,0.8377538461538462,0.6086107943553831,0.4860135640441311,1.1694400310516357
AZP,Voronoi,70,128.44969156997297,0.8634871794871795,0.7131637994175866,0.46141924175639,1.1619040966033936
AZP,Voronoi,71,115.6652171077697,0.8714717948717948,0.701827607388261,0.32599148583040805,0.6998472213745117
